filename,modality,vocal_channel,emotion,voice_intensity,statement,statement_repetition,actor_gender,mfcc_mean,mfcc_max,mfcc_min,mfcc_median,mfcc_std,mfcc_skew,mfcc_kurtosis,mfcc_delta_mean,mfcc_delta_max,mfcc_delta_min,mfcc_delta_median,mfcc_delta_std,mfcc_delta_skew,mfcc_delta_kurtosis,mfcc_delta2_mean,mfcc_delta2_max,mfcc_delta2_min,mfcc_delta2_median,mfcc_delta2_std,mfcc_delta2_skew,mfcc_delta2_kurtosis,chroma_mean,chroma_min,chroma_max,chroma_median,chroma_std,chroma_skew,chroma_kurtosis,mel_mean,mel_max,mel_min,mel_median,mel_std,mel_skew,mel_kurtosis,contrast_mean,contrast_max,contrast_min,contrast_median,contrast_std,contrast_skew,contrast_kurtosis,centroid_mean,centroid_max,centroid_min,centroid_median,centroid_std,centroid_skew,centroid_kurtosis,roll_off_mean,roll_off_max,roll_off_min,roll_off_median,roll_off_std,roll_off_skew,roll_off_kurtosis,rms_mean,rms_max,rms_min,rms_median,rms_std,rms_skew,rms_kurtosis,zero_cr_mean,zero_cr_max,zero_cr_min,zero_cr_median,zero_cr_std,zero_cr_skew,zero_cr_kurtosis
03-01-01-01-01-01-11.wav,3,1,1,1,1,1,1,-12.208049,10.235083,-38.900764,-11.859678,11.770867,-0.024711182,-0.21016005,-0.039642286,3.710132,-4.03514,0.13160911,2.0118613,-0.20063058,-0.5024924,-0.025477428,2.800361,-2.7248726,-0.05790478,1.2665074,0.085047394,-0.16440597,0.40815225,0.015260674,1.0,0.34362078,0.3046401,0.61850137,-0.49748108,0.004940111,0.05867988,4.787824e-07,0.0007510999,0.011034431,3.8992062,17.468288,23.894877512271,34.03536000079034,10.89305177021254,23.98503438697777,4.990799543822585,-0.0515355283335621,0.8544065736583872,1359.6069762731602,3973.497296212805,454.38210580296777,932.715111495054,943.3396374829974,1.2471421409488337,0.3478073495091003,2512.560614224138,6520.5078125,461.9140625,1734.86328125,1894.1004828796688,0.7092508378374263,-0.9480345092290888,0.0040989597,0.008794442,0.00016696239,0.00418355,0.0020933687,0.12619804,-0.5603006,0.0653791756465517,0.208984375,0.01904296875,0.045654296875,0.0499360505651537,1.233954813718804,0.3693937767821893
03-01-01-01-01-02-11.wav,3,1,1,1,1,2,1,-12.501001,9.7843895,-38.720875,-12.107714,11.350483,-0.047838885,-0.29305664,-0.039043594,4.060722,-4.2406096,-0.014929605,2.1530318,-0.07653691,-0.5286436,-0.014502032,2.730718,-2.8200943,-0.003343335,1.3054159,-0.0483628,-0.4269771,0.35663927,0.010492192,1.0,0.25926676,0.30676317,0.805516,-0.41212735,0.009415774,0.11234617,1.1079527e-06,0.0019890997,0.021074533,3.8415906,16.694801,24.858877263954533,35.235937822475975,9.500156846172867,24.836003044925047,5.1794474165885545,-0.4339748591554228,1.9022435461978768,1397.249659861831,3721.86043748588,523.3716861605609,1075.9624052276058,875.2184272469319,1.2954378170940697,0.452798625031571,2630.724676724138,6101.5625,504.8828125,1681.15234375,1734.3659977961695,0.5891256374420627,-1.138693792909695,0.005711117,0.01030806,0.00016858781,0.0059529208,0.0027750742,-0.39034227,-0.902405,0.0720719962284482,0.28857421875,0.0224609375,0.046142578125,0.0579023546141517,1.832517170596181,3.0755402664469704
03-01-01-01-02-01-11.wav,3,1,1,1,2,1,1,-12.795848,10.213051,-40.52853,-11.951684,12.438738,-0.0179053,-0.27432814,-0.054284535,4.535344,-4.26612,-0.050545216,2.287777,-0.025844146,-0.38194042,-0.027639216,3.1151867,-3.0167823,-0.0051559657,1.3805901,0.002321893,-0.36440587,0.36120853,0.013672967,0.98635405,0.26387373,0.301799,0.81798905,-0.4529682,0.0065674693,0.06265435,4.2613246e-07,0.0011662538,0.013146855,3.6398811,15.236118,24.44340159130712,37.42136573600576,10.710525400335642,24.45774110391383,5.368239875273022,0.1643301332151685,1.6399257860313348,1578.9828790819872,4841.439495787637,402.6046113828489,1200.8515951621528,1179.550137648376,1.4742451689884577,1.043109371280832,2884.1892930327867,6370.1171875,343.75,2492.1875,1844.0309656698664,0.5060256735680903,-0.9375063983887606,0.0048469147,0.010066675,0.00024194254,0.004478189,0.002424505,0.1496016,-0.60390735,0.0865138319672131,0.41796875,0.01220703125,0.03662109375,0.1053074415122497,1.8066911940211936,2.1768155624739176
03-01-01-01-02-02-11.wav,3,1,1,1,2,2,1,-12.718491,12.338058,-40.40097,-11.125364,14.446332,-0.2040576,-0.5372194,-0.010621643,4.3708315,-4.049798,-0.016140413,1.8513037,-0.035477944,0.06623494,-0.0034871236,3.109374,-3.0835087,0.014183888,1.1550195,0.06966847,0.52458906,0.5025148,0.02588291,1.0,0.5048104,0.31380612,0.09698973,-1.2695985,0.004013629,0.06024714,9.02329e-08,0.00017890605,0.0100213615,5.035158,29.458767,22.782892227305627,37.06155629401129,7.025880575844207,22.673411321540108,5.258736454736071,0.1396452960196593,2.0721548428680325,1505.2728871746458,4907.713632328237,455.904614199826,1321.4010689291704,874.0991944658734,2.088400584963974,4.724443515951989,3318.7764485677085,6670.8984375,440.4296875,3544.921875,1619.451101127787,0.052305549880305,-0.8869734402273886,0.003172731,0.007835019,5.9471018e-05,0.0032349448,0.00280994,0.20454903,-1.5385525,0.0944163004557291,0.44287109375,0.0185546875,0.057373046875,0.085471075835062,1.924480083818176,3.828028632195952
03-01-02-01-01-01-11.wav,3,1,2,1,1,1,1,-12.549105,11.48944,-39.636513,-11.572335,12.136411,-0.05128758,-0.16357157,-0.01875621,4.1996584,-3.9138007,-0.08103664,1.9317528,-0.050639052,-0.21008572,-0.0036608174,2.9210486,-2.993525,0.028886622,1.269893,-0.044468634,0.06973696,0.43381345,0.027777946,0.9790349,0.3755208,0.279966,0.48740208,-0.56894493,0.0012194614,0.016003942,2.5390216e-07,0.00024568778,0.0028442354,4.3752728,22.427155,23.42080329530952,34.02998749358898,8.433699954892129,23.30407758238485,5.058105469886506,-0.099222958712719,1.145650323758769,1597.8413906178885,4487.730081630736,540.995218350248,1360.222095941857,912.1905051138444,1.2417030360945165,1.064163104703458,3357.2162828947367,6552.734375,569.3359375,3609.375,1708.1780163844176,-0.0220004222075471,-1.2147888963055855,0.0019836111,0.005223329,0.00011797682,0.0020390865,0.0012210587,0.41792607,-0.083082914,0.0751953125,0.23876953125,0.01806640625,0.05322265625,0.0610586920082423,1.1905383317235394,0.2249227392680413
03-01-02-01-01-02-11.wav,3,1,2,1,1,2,1,-13.187495,12.267619,-41.135212,-11.594141,13.441284,-0.15228629,-0.20360968,-0.0072037815,5.429841,-4.4596124,-0.02142578,1.9642042,-0.02595343,0.31229818,-0.0015520751,3.1803603,-3.359375,-0.003841389,1.1787732,0.03106835,0.38895822,0.48407498,0.0191992,0.9982577,0.4735768,0.2882063,0.15657575,-0.85405236,0.0011611008,0.018601129,6.245782e-08,9.19626e-05,0.0029782457,5.5458593,37.094856,22.63743782351248,34.9051695198147,8.582175148365058,22.29978315619979,4.515228133531015,0.1093909248223314,1.675194252516233,1681.33903942323,4539.498456704743,506.0547136484622,1571.104832510906,820.083825958072,0.7638267983253747,0.3840825427786951,3711.568376659292,6563.4765625,751.953125,4264.6484375,1742.0502662313604,-0.2794580418532787,-1.420441871293171,0.0017023635,0.0046508983,3.2995173e-05,0.0016992647,0.0014922186,0.23992732,-1.4049573,0.1140720063606194,0.3798828125,0.0,0.07666015625,0.1038320130838064,1.0313406111776626,-0.0508872174158563
03-01-02-01-02-01-11.wav,3,1,2,1,2,1,1,-12.393119,9.289549,-39.427208,-11.668989,11.937902,-0.07118957,-0.36924553,-0.06543674,4.3801637,-4.0771523,-0.12502824,2.0650976,-0.04763151,-0.26513463,-0.012983332,2.8844407,-2.8200886,-0.02818425,1.2467773,0.047648974,-0.20652592,0.39952537,0.025667561,1.0,0.34718028,0.29042676,0.7212499,-0.33348405,0.0045053298,0.059250988,1.7545176e-06,0.000689807,0.011133158,3.8871484,17.530188,24.275392677410487,35.60673936283199,8.807301429497226,24.158736272547568,5.459378601734168,-0.1111111999451464,0.8340981189494373,1579.57643692199,5095.060109178719,493.7961237455503,1162.679348002509,1211.0521379892398,1.7082428861559484,1.8679327725618355,2838.149126838235,6638.671875,504.8828125,2331.0546875,1834.3843394870169,0.6978838985201771,-0.6969297948909694,0.00400899,0.010400126,0.00016375378,0.003929533,0.0023414965,0.6629656,0.13273144,0.0831298828125,0.47509765625,0.017578125,0.0439453125,0.1075477678376466,2.407973838231879,4.970813519635196
03-01-02-01-02-02-11.wav,3,1,2,1,2,2,1,-13.124161,10.853815,-41.855377,-12.151022,12.544619,0.0011265457,-0.11438731,0.026951436,5.5289145,-4.28014,-0.1616393,2.2503536,0.0047920137,-0.108096644,0.0070062215,2.955637,-3.069612,0.027098501,1.2264664,-0.03643495,-0.024595236,0.3566251,0.015371109,0.9793443,0.27612525,0.29879102,0.8110116,-0.28018963,0.0013274148,0.011746293,5.537548e-08,0.0003409555,0.0023854482,4.3342586,21.884827,24.13811901383005,36.6528217165765,7.573428709471616,24.135872248260718,5.224503195502789,-0.2344089457720028,2.153944506098246,1881.4927156038336,6192.507124529642,641.8352270182812,1301.8021029441886,1405.8837783387412,1.6691972888303157,1.6584330196197508,3444.5106907894738,7132.8125,848.6328125,2932.6171875,1887.5217184075616,0.564177704400798,-0.8732088183537696,0.002182825,0.004046411,5.073206e-05,0.0023906645,0.0012652283,-0.28729117,-1.0831306,0.1067228618421052,0.49267578125,0.0,0.044921875,0.1301436689967648,1.795103510427761,2.0703477345597765
03-01-02-02-01-01-11.wav,3,1,2,2,1,1,1,-12.163165,11.865091,-39.459805,-11.345614,11.682066,-0.06020554,-0.12854345,-0.011257693,4.5547323,-4.2050567,-0.18310243,2.1084776,0.061422635,-0.3211315,-0.015762903,3.036555,-2.9505708,-0.011951594,1.246866,-0.013539222,-0.05461043,0.4007535,0.015762044,1.0,0.35043314,0.2898015,0.60971975,-0.43050113,0.0009782563,0.012127196,2.226857e-07,0.00017346635,0.0021383287,4.6027966,25.573795,23.21859481630385,36.84738953552649,10.440392052444256,23.00317150743252,4.978777006921022,0.200323189034431,1.611535580023269,1588.6985735381909,5106.245987672259,492.19984737684047,1223.5135549807037,1112.0404304172469,1.4246220040438822,1.1681362189468425,2901.2355161516853,6864.2578125,429.6875,2535.15625,1818.052258473944,0.5567924557294532,-0.8686358094977642,0.0018449972,0.004908856,0.00010361973,0.0018260323,0.0010377913,0.8159631,0.8659303,0.0906886411516853,0.40478515625,0.015625,0.0576171875,0.0913830030429667,1.7694380355522423,2.431175298612093
03-01-02-02-01-02-11.wav,3,1,2,2,1,2,1,-14.3775425,10.723921,-43.208443,-13.157913,12.816553,-0.17450428,-0.25785437,0.00387913,4.1247234,-4.088184,-0.028754395,1.7587601,-0.07861533,0.1366882,-0.013884249,2.7813134,-2.9046235,-0.011982361,1.0932565,0.0039606453,0.260575,0.5013001,0.013119508,1.0,0.47741282,0.3183097,0.04052639,-1.2034812,0.0006955906,0.01237932,1.3043324e-09,4.2297324e-05,0.0019233497,5.301319,24.665728087780355,23.330009990864795,36.52272281181341,10.629333839945158,22.98609048275284,4.918700951371447,0.0664928729242718,1.101211078774875,1959.734750333496,4365.840018831843,517.7208826272861,1853.372399714112,954.5049428415244,0.470977603510493,-0.5852435238893565,4166.100543478261,6595.703125,633.7890625,4737.3046875,1764.36770985737,-0.5489953544547834,-1.0661812666885029,0.001298844,0.0050561423,1.2698353e-05,0.0011973795,0.0011898957,0.8709302,0.46233535,0.1407693614130434,0.4521484375,0.0,0.1220703125,0.1210524474754774,0.7642053855411989,-0.5380501741095038
03-01-02-02-02-01-11.wav,3,1,2,2,2,1,1,-13.115656,11.594149,-42.308815,-12.523299,12.544462,0.0020700514,-0.14215794,0.0042696805,5.573062,-4.5256968,-0.17749536,2.2889934,-0.0031458065,-0.25055265,0.0019226938,3.19188,-3.1006207,-0.027765637,1.2444372,0.08893995,0.011007261,0.38973722,0.012419953,1.0,0.29855514,0.31747612,0.65938663,-0.7702593,0.0011722398,0.0108791515,8.760316e-08,0.00028282905,0.0021163407,4.0680737,19.476551,24.405394681980304,35.6672745384356,8.385089158166108,24.831288690277084,5.113301486033728,-0.4821441605345261,1.5443966800740705,1709.7756339688535,5031.8232045190325,603.0509254591592,1471.2731885576443,1052.0233920233984,1.840169605856781,2.792358624139842,3418.6163651315787,6681.640625,730.46875,3147.4609375,1663.4539471575192,0.3544159343220333,-0.8594757151433741,0.002115706,0.0039664917,8.82876e-05,0.0021958556,0.0010781822,-0.4527819,-0.7600765,0.0739052220394736,0.4697265625,0.0,0.04052734375,0.0969658965214845,2.764353754515287,7.259026443141042
03-01-02-02-02-02-11.wav,3,1,2,2,2,2,1,-13.956693,12.285186,-43.55614,-12.436315,13.911787,-0.16909234,-0.21715626,-0.020283803,5.6888185,-4.6481853,-0.055526726,1.9145771,0.08241096,0.67238,0.0034508004,3.1670575,-3.247211,0.006127884,1.0459002,0.025773387,0.6120578,0.4596709,0.007974978,0.9986209,0.43658543,0.33307981,0.21929447,-1.271314,0.0011377437,0.016043898,1.5318541e-08,5.111275e-05,0.0028662519,5.355333,33.923058,23.29858294923516,35.28998323384851,8.370227721220656,22.83682276892552,5.120099883834464,-0.1320183456901446,1.5176843796694326,1838.8665434110487,5317.106227174356,501.1981393026024,1594.111034334016,1087.5953212177906,1.3380367409830891,1.7476629958170902,3773.5552415780144,6832.03125,429.6875,4028.3203125,1903.1155675830692,-0.1451458088596799,-1.2914957945671206,0.0016885368,0.0050643603,1.8728466e-05,0.001569857,0.001593759,0.52750176,-1.0246353,0.1453485150709219,0.5029296875,0.0,0.0712890625,0.1452337750260773,1.0932552542071114,-0.0903548463510452
03-01-03-01-01-01-11.wav,3,1,3,1,1,1,1,-12.866125,14.166397,-40.902374,-12.910754,12.625437,0.26089317,0.2742603,-0.029341012,4.5831656,-4.9361944,3.4612418e-05,2.451917,-0.029695297,-0.31632024,-0.045380544,2.9398463,-3.1168506,-0.05100628,1.4378777,-0.16433315,-0.28206185,0.33590308,0.0038088912,0.9917467,0.23696709,0.29831722,0.8922222,-0.040557027,0.021543205,0.2748765,1.9243016e-06,0.0033125686,0.05313777,3.724393,15.507496,25.18684398975966,36.56594003153951,10.50471394025441,25.1012824439707,5.479772385097143,-0.1602991131610235,1.0987820495217655,1404.1245277119217,3974.080082883099,598.8126646950751,1143.2176217315016,851.18991916558,1.742891687986882,2.1310174633925287,2623.728626179245,6359.375,859.375,2191.40625,1558.375184366545,0.9721371810305977,-0.1639584559075078,0.008505555,0.018297616,0.00031387378,0.009044781,0.004478042,-0.020746157,-0.5595648,0.070423054245283,0.25927734375,0.0166015625,0.04736328125,0.0549627521394568,1.809279701363384,2.779921169981006
03-01-03-01-01-02-11.wav,3,1,3,1,1,2,1,-12.21118,13.050885,-39.988434,-11.829066,12.715195,0.13240954,-0.030871402,-0.013416988,4.489827,-4.5621824,0.04333498,2.266945,-0.020825446,-0.30454504,-0.023441318,3.0698268,-3.2808285,-0.01774296,1.4383461,-0.042608578,-0.15190335,0.335084,0.008698403,0.9846153,0.25287995,0.29686514,0.8961783,-0.08745539,0.018295199,0.24899787,3.1603622e-07,0.0015491045,0.046447862,4.162692,19.761024,25.196709840716604,37.50411674615482,10.275683453455256,25.19920334759189,5.566559950079294,-0.1613483071709079,1.0667425193004445,1460.2775121266286,4124.799484266879,533.1061311154825,1118.5417546514043,969.9776216206124,1.4952549123912464,1.031671606317655,2667.0079385080644,6627.9296875,526.3671875,1783.203125,1782.4004839113334,0.9039668596754202,-0.5740926067799252,0.007852687,0.017237574,0.00034550874,0.008237602,0.004189258,0.0941625,-0.5766406,0.0714071950604838,0.28515625,0.0224609375,0.04150390625,0.0580097379547894,1.6864340897516708,2.6420993566477198
03-01-03-01-02-01-11.wav,3,1,3,1,2,1,1,-13.252111,10.574289,-42.74366,-12.128576,12.632872,-0.041464143,-0.33718887,-0.032673188,4.749117,-4.50176,-0.005725533,2.3896909,-0.042768843,-0.61929965,0.0036487072,2.9400685,-2.9142475,0.023721099,1.3392853,-0.12963174,-0.14443168,0.34813914,0.012842945,1.0,0.22400284,0.3158687,0.8558094,-0.5369813,0.020219844,0.2788664,7.701741e-07,0.002373437,0.051573455,3.778552,15.670637,26.08811746648384,37.279254422317145,10.948725299247766,26.375150046045604,5.4394124424592,-0.1945019484893189,1.354287443036166,1577.4818873289912,5357.97855631678,637.2546948431085,1191.3484355283294,1133.7071076081509,2.191621894573972,4.001137048677898,2850.569100215517,6746.09375,891.6015625,1987.3046875,1791.396805633279,0.937049932670282,-0.5110939772551006,0.008432295,0.018068602,0.00030200393,0.007995721,0.004503069,0.25032234,-0.4243133,0.0819386449353448,0.48095703125,0.021484375,0.04638671875,0.1054940207068786,2.713082583938471,6.314975767058639
03-01-03-01-02-02-11.wav,3,1,3,1,2,2,1,-12.175997,13.5427065,-41.673702,-11.5987835,13.116968,0.00945056,-0.15422197,-0.056344815,4.8853045,-4.553328,-0.18786559,2.537498,0.11884381,-0.5957154,0.013100398,3.2234719,-3.1028233,0.021092677,1.4552815,-0.102569126,-0.16090026,0.3398539,0.010737386,0.9947521,0.21913452,0.30861035,0.89838195,-0.29415074,0.027470116,0.42393306,4.6334158e-06,0.0026636287,0.07541172,3.9991047,17.9724,25.7334174247558,36.77014910486953,9.826447350054591,25.873684782952903,5.400127904207976,-0.407149186641056,1.2399574114131555,1660.6736994904334,5262.183388209836,485.1971697885841,1157.377959750565,1217.3512916707705,1.68085533672489,1.7217267286840432,2954.647775423729,6864.2578125,461.9140625,2320.3125,1846.605257311183,0.7532241539126086,-0.7492941363025132,0.009716563,0.023590248,0.00047800492,0.00829999,0.0053309007,0.8115401,0.30532694,0.0889582229872881,0.46484375,0.013671875,0.04541015625,0.1062953466012052,2.311841117087401,4.483253043141212
03-01-03-02-01-01-11.wav,3,1,3,2,1,1,1,-6.6819143,31.326416,-42.61248,-7.3193693,16.03305,0.31644365,0.25921983,-0.012695921,6.8996153,-7.076903,-0.076135434,3.1530657,0.0019524634,0.034171842,-0.045395553,4.33035,-4.651018,-0.07617325,1.814276,-0.106781505,0.23320253,0.30417535,0.0029381837,1.0,0.16780977,0.318257,1.058318,-0.113561,0.2864985,6.8630056,1.6127004e-06,0.007988445,1.0300279,4.964203,28.733768,27.075671763434844,40.17745654115078,9.268574620298908,27.161471040561327,5.784893464354736,-0.4228101945014337,2.446400833706244,1633.4795678380915,4772.581960384594,441.0047736534684,1431.099086955529,931.2646059905484,1.5981789601114766,2.185949741898747,3014.5411229395604,6789.0625,461.9140625,2664.0625,1614.9108901027466,0.6544038002116055,-0.3127746821766393,0.03017285,0.0941509,0.0028330886,0.02465882,0.020496478,1.0354788,0.6287346,0.0658374828296703,0.24658203125,0.0146484375,0.04736328125,0.0492178527088181,1.867185532460804,3.406956570034854
03-01-03-02-01-02-11.wav,3,1,3,2,1,2,1,-6.2311954,29.04243,-37.871727,-7.0996904,14.940488,0.312817,0.1399192,-0.017448012,6.1507735,-6.1975803,-0.0684105,2.875068,0.05544278,-0.12842526,-0.038029514,3.898251,-3.8739617,-0.06651669,1.6618087,-0.05797431,0.07076837,0.31540644,0.0045484123,0.9872274,0.22290464,0.3032852,1.0024881,0.14958577,0.37802127,8.8633175,4.088822e-05,0.01032332,1.3842089,4.726562,25.427193,27.01896259887884,41.3443223509148,10.19809744381937,26.94199360740759,6.269935806985894,-0.1342706380771082,1.412234549473988,1706.6811602793264,4677.300250760138,633.5612336072338,1510.6580702955723,940.650856037906,1.5554612788212647,2.015595046383126,3255.3125,6713.8671875,816.40625,3007.8125,1601.0107046131225,0.5075419608618991,-0.5212873599841132,0.034680534,0.0949839,0.0021936598,0.029416848,0.02404231,0.94532806,-0.010980606,0.0847005208333333,0.3115234375,0.0205078125,0.0556640625,0.0702551186093188,1.6991756629708217,2.1832615094897303
03-01-03-02-02-01-11.wav,3,1,3,2,2,1,1,-10.234906,27.327534,-44.367058,-11.456523,16.215363,0.3055881,0.16773145,-0.05863006,6.775862,-7.0152054,0.014218572,3.1878338,-0.074440345,-0.13991807,-0.0028390526,3.7197738,-4.0062547,0.07919282,1.6757218,-0.16186103,0.015061235,0.28559095,0.0028333308,0.9918229,0.15585348,0.3097107,1.2123091,0.6592666,0.32832798,4.9988112,1.5576756e-05,0.018024143,0.89938694,4.34942,22.171307,28.191655950374777,43.117490757115725,10.25139851002717,28.0196307524049,6.761248123251616,-0.2265521050418269,1.4887071903716365,1798.9227935750791,5717.195527219497,693.7062132783849,1370.913327133614,1230.3565021360455,2.147761828910363,3.5605939852077544,3121.426930147059,6993.1640625,966.796875,2631.8359375,1709.1646015324015,1.1199487872789826,0.2057940865482419,0.03319374,0.06698795,0.0014351024,0.032733332,0.01846195,0.11060939,-1.213274,0.1002240349264705,0.54833984375,0.02197265625,0.05908203125,0.1285876281241078,2.6003044954906183,5.4009528283466
03-01-03-02-02-02-11.wav,3,1,3,2,2,2,1,-10.121971,21.939226,-40.604534,-10.670239,14.812845,0.26005816,-0.015322668,-0.09943724,5.6324396,-5.5788603,-0.05467356,2.7023208,0.031809542,-0.21736233,0.010039504,3.556294,-3.694336,0.020723876,1.5795069,-0.10742154,0.12493433,0.2977572,0.0044919127,1.0,0.15882999,0.31547692,1.1212938,0.18316418,0.32332367,6.9503345,4.0251074e-05,0.01533103,1.1292741,4.3420916,21.356045,27.45364213979077,40.743600665365655,9.76288815590758,27.675844193419884,5.803094389443002,-0.4029969489355023,1.9214489569471676,1751.8910392869195,5582.778306111203,591.1469462716234,1349.0311402899486,1266.524471165482,1.7831480800921609,2.176620276573039,3032.6638292910447,6917.96875,751.953125,2416.9921875,1884.0200341907864,0.8216038945250139,-0.6290065475812283,0.030924305,0.09563704,0.0018850286,0.022880476,0.02151445,1.4395827,1.6907549,0.1015916511194029,0.52294921875,0.01611328125,0.05517578125,0.1179371368469539,2.246325180342612,4.206269819821002
03-01-04-01-01-01-11.wav,3,1,4,1,1,1,1,-12.96287,9.136975,-42.011646,-12.228184,11.7107725,-0.013074094,-0.23825721,0.01463346,4.6315475,-3.9821942,-0.037755724,2.202849,0.061126836,-0.581442,-0.039481916,2.9108646,-3.0382648,-0.03380059,1.3839184,-0.033962592,-0.37405592,0.34599197,0.015573557,0.98264885,0.2510004,0.2984458,0.941448,0.016634127,0.0048126234,0.068154305,7.192136e-08,0.0008705792,0.012136174,4.3619537,24.665728087780355,25.39321113797975,36.05026460707852,10.472641893653757,25.536105447588827,5.114543555230356,-0.4603246289315979,1.3219716870222369,1699.5847307480426,4119.556883056951,758.055270760262,1381.0618404924408,852.281431045611,1.1496837440480856,0.1946173899029495,3296.694711538461,6198.2421875,1138.671875,3244.140625,1396.532838684546,0.3486024201102032,-1.0210306990691629,0.0040034577,0.010927123,0.00022858374,0.003471043,0.0022406536,1.0925015,1.4267054,0.0825796274038461,0.30029296875,0.0126953125,0.04736328125,0.0702263463156115,1.4053998890563189,1.3153807186052449
03-01-04-01-01-02-11.wav,3,1,4,1,1,2,1,-11.75346,14.1569,-41.333794,-10.904039,13.352902,0.03693443,-0.23906429,-0.0584686,5.09114,-4.759757,-0.110321775,2.2246804,-0.046219938,-0.12927215,-0.022505831,3.1033008,-3.1927936,-0.05362441,1.2961638,0.026856244,-0.08744444,0.424009,0.012553333,1.0,0.38104573,0.305606,0.4375508,-0.82577366,0.0026022247,0.04175281,3.4327144e-07,0.00020740554,0.007345207,4.732569,25.12707,23.964020706486394,35.32089370169034,8.866733819856716,24.102035543028627,5.327739950433897,-0.1554781469128155,1.4205712503647132,1490.5207612443191,5211.660444184895,240.9372671155172,1103.360032170266,1065.1470398497852,1.5285291950298836,1.8720267093560912,2756.5646701388887,6982.421875,64.453125,2459.9609375,1771.2008646284453,0.4962242513566529,-0.5520680130959437,0.0028374603,0.009574938,0.00016474526,0.0022375432,0.001887812,1.592939,2.8311334,0.07548828125,0.35888671875,0.0078125,0.03759765625,0.0812964999171341,1.86450824332886,2.759127856971938
03-01-04-01-02-01-11.wav,3,1,4,1,2,1,1,-12.936023,10.343144,-42.021095,-11.948243,12.029184,-0.049915906,-0.34962904,0.0030239031,4.6091456,-4.11827,-0.03857193,2.12496,-0.05111494,-0.52360016,-0.02024008,2.894907,-2.9564362,-0.015107033,1.2982777,0.039328683,-0.17613626,0.34488603,0.015272554,0.98419255,0.27005288,0.2911568,0.91338515,-0.024801543,0.0051392065,0.068326145,1.93947e-07,0.00064690475,0.012647824,4.060064,19.078684,24.46296014787137,35.53406549212412,8.049142085816529,24.4177553073495,5.588790066710766,-0.3209512898055593,0.914624002317319,1688.9726392165214,5171.328676728272,547.1966930680369,1130.9448695235196,1334.625226240874,1.587814687285053,1.2430738275931246,2973.0078125,6713.8671875,451.171875,2502.9296875,1954.25780065791,0.6581677150841431,-0.8986237597179709,0.0041046822,0.010658766,0.00023893523,0.003355887,0.0025363055,0.84857374,-0.072187185,0.1021549479166666,0.49169921875,0.0205078125,0.04150390625,0.1294610627239335,2.0611025943471524,2.982355850764137
03-01-04-01-02-02-11.wav,3,1,4,1,2,2,1,-12.326008,11.47359,-40.98037,-11.556274,12.234288,0.010638893,-0.2218403,-0.002203405,4.867822,-4.239751,0.008592266,2.2590241,0.0076121003,-0.50891334,-0.013077307,2.9067426,-3.0698502,0.0059672594,1.337231,-0.10785253,-0.35131645,0.32335123,0.013224368,0.9827725,0.23162867,0.28625345,1.0891263,0.45741463,0.0075767096,0.09286463,5.487362e-07,0.0012086207,0.017610218,3.8144448,16.825089,25.33439334125932,38.25682865479196,9.330275429269763,25.42023863077957,5.724093973854693,-0.1815584119478857,1.507713741581408,1691.4620563223752,5201.313738926094,456.7218621495799,1177.9209329504586,1299.450738542468,1.6630771658481522,1.4729490445675395,2949.7424139492755,6692.3828125,408.203125,2502.9296875,1946.8191171066976,0.7011966314958964,-0.7552670784331768,0.0050959974,0.012485575,0.00021984574,0.004338794,0.0029080757,0.6847058,-0.17414713,0.0942241281702898,0.48486328125,0.01806640625,0.0419921875,0.1190069940288531,2.0998592011813613,3.322988857202901
03-01-04-02-01-01-11.wav,3,1,4,2,1,1,1,-10.61498,22.8028,-40.206013,-11.341836,14.48555,0.4804903,0.43979353,-0.054506876,5.1918864,-5.285554,-0.15496238,2.552834,0.0029095472,-0.1833297,-0.03360891,3.29341,-3.504031,-0.08711251,1.5256236,-0.09711043,-0.10297549,0.32237354,0.006262108,1.0,0.22842212,0.30625924,0.9264049,-0.17860675,0.052909084,0.8615626,8.598376e-06,0.002539,0.15329722,4.068138,18.9608,26.43710207251969,38.98731204480788,11.474006021082724,26.423166835395783,5.967987555569102,-0.1485341787143099,0.6857623403307923,1624.0006369830503,3857.260428770759,660.1970098388776,1368.8153131847546,960.835188947395,1.0188884918762968,-0.2571801889618399,3066.89453125,6337.890625,848.6328125,2712.40234375,1858.1587796776787,0.4600295535842365,-1.296369869678265,0.013160437,0.03785586,0.00072891935,0.012305569,0.007818883,1.081589,1.3938994,0.0722427368164062,0.24609375,0.01708984375,0.04736328125,0.0508493135821693,1.5269680200556957,1.8324062013226656
