filename,modality,vocal_channel,emotion,voice_intensity,statement,statement_repetition,actor_gender,mfcc_mean,mfcc_max,mfcc_min,mfcc_median,mfcc_std,mfcc_delta_max,mfcc_delta_min,mfcc_delta_std,mfcc_delta_kurtosis,mfcc_delta2_max,mfcc_delta2_min,mfcc_delta2_std,chroma_min
03-01-08-01-02-02-12.wav,3,1,8,1,2,2,2,-13.568018,27.236206,-50.4815,-14.461693,16.814032,7.2522645,-7.336314,3.5332909,-0.23332402,4.0663414,-4.448701,1.851828,0.0033461198
03-01-08-02-01-01-12.wav,3,1,8,2,1,1,2,-9.178201,28.848553,-42.132927,-9.711952,15.28873,6.6171327,-7.1842146,3.1569233,0.06523146,4.442881,-4.852141,1.9497659,0.00252052
03-01-08-02-01-02-12.wav,3,1,8,2,1,2,2,-9.14679,28.639654,-42.541412,-10.028931,16.362812,6.874888,-6.8287354,3.218535,-0.13829727,4.2451115,-4.636897,1.8899295,0.001081582
03-01-08-02-02-01-12.wav,3,1,8,2,2,1,2,-11.27924,30.354504,-48.46717,-11.922127,16.679588,7.459815,-6.754869,3.350638,0.13729969,4.349238,-4.831037,1.8917137,0.0038435024
03-01-08-02-02-02-12.wav,3,1,8,2,2,2,2,-13.512317,24.025883,-47.363365,-13.611339,15.761724,6.5294847,-6.7505784,3.235094,-0.20714298,4.1421356,-4.47138,1.8693501,0.0029304938
03-01-01-01-01-01-13.wav,3,1,1,1,1,1,1,-13.601007,9.876531,-40.654602,-13.123569,11.46901,4.1131644,-4.394562,2.18476,-0.36488783,2.7196052,-2.9000993,1.325801,0.021866312
03-01-01-01-01-02-13.wav,3,1,1,1,1,2,1,-12.8573475,10.6056185,-38.891804,-12.474272,11.497886,4.1558113,-4.45263,2.2413788,-0.36126742,2.6641114,-2.7108216,1.3213577,0.015760833
03-01-01-01-02-01-13.wav,3,1,1,1,2,1,1,-13.783893,9.815153,-40.496788,-13.25354,11.783777,4.349192,-4.1861515,2.3142345,-0.6734246,2.9317746,-2.8145928,1.3716211,0.021235883
03-01-01-01-02-02-13.wav,3,1,1,1,2,2,1,-13.748644,10.413661,-41.133636,-14.023395,12.254004,4.6416783,-4.7258887,2.5084271,-0.48677525,2.919288,-2.9504573,1.4308151,0.016476877
03-01-02-01-01-01-13.wav,3,1,2,1,1,1,1,-12.721231,10.315409,-39.387276,-12.300871,11.521053,4.6830735,-4.8225646,2.3720787,-0.3095081,2.793454,-3.0448985,1.3568051,0.016388496
03-01-02-01-01-02-13.wav,3,1,2,1,1,2,1,-13.257509,11.070278,-39.01655,-13.461508,11.667325,4.3654356,-4.429063,2.3025804,-0.45553207,2.4688709,-2.6331973,1.2074511,0.013869544
03-01-02-01-02-01-13.wav,3,1,2,1,2,1,1,-13.071179,9.618017,-40.08193,-12.953928,11.606649,4.2014894,-4.3815455,2.232138,-0.47245988,2.7300506,-2.557162,1.2639742,0.020967046
03-01-02-01-02-02-13.wav,3,1,2,1,2,2,1,-13.233332,8.127289,-39.879517,-13.084567,11.621169,4.2674804,-4.2913246,2.2924914,-0.5139298,2.740773,-2.7639213,1.3143897,0.031791057
03-01-02-02-01-01-13.wav,3,1,2,2,1,1,1,-12.96212,10.642133,-38.427917,-12.863521,11.487465,4.3407893,-4.2235694,2.161848,-0.3986687,2.8000312,-2.981401,1.3778145,0.026612794
03-01-02-02-01-02-13.wav,3,1,2,2,1,2,1,-13.517276,9.77837,-42.210926,-12.85763,11.921579,4.5361547,-4.630148,2.3261669,-0.27151754,2.8954885,-3.2091675,1.444907,0.015081588
03-01-02-02-02-01-13.wav,3,1,2,2,2,1,1,-13.202124,9.526644,-40.448685,-12.926249,11.846616,4.4137154,-4.226327,2.266684,-0.41625327,2.6537948,-2.937493,1.3972454,0.024186356
03-01-02-02-02-02-13.wav,3,1,2,2,2,2,1,-13.691892,8.308603,-39.707443,-13.638117,11.481546,4.0366807,-4.080493,2.1867824,-0.52776664,2.4595966,-2.4533296,1.2481903,0.019034483
03-01-03-01-01-01-13.wav,3,1,3,1,1,1,1,-13.357526,10.696761,-41.99511,-12.784239,12.071944,4.400782,-4.770295,2.3562121,-0.5495036,3.0135243,-3.0031712,1.4466537,0.013286901
03-01-03-01-01-02-13.wav,3,1,3,1,1,2,1,-13.3746395,10.35673,-40.538887,-12.891607,11.759491,4.4345307,-4.7348733,2.323831,-0.47819108,2.8408577,-3.0221095,1.3680996,0.013917633
03-01-03-01-02-01-13.wav,3,1,3,1,2,1,1,-13.822386,13.068766,-42.683353,-13.953006,12.856822,4.4257607,-5.163596,2.5242965,-0.3854337,3.016151,-3.275306,1.5048096,0.017855091
03-01-03-01-02-02-13.wav,3,1,3,1,2,2,1,-12.869593,18.945171,-41.852154,-13.413632,13.671971,5.834064,-5.4809976,2.866204,-0.26951808,3.4833,-3.977796,1.6961231,0.0075576995
03-01-03-02-01-01-13.wav,3,1,3,2,1,1,1,-10.389769,18.356699,-39.711033,-10.825626,13.100485,5.035136,-5.1227875,2.4595256,-0.11778973,3.4316895,-3.4221,1.4955697,0.012089305
03-01-03-02-01-02-13.wav,3,1,3,2,1,2,1,-11.023512,26.078587,-46.960777,-11.069353,15.813559,6.6053305,-6.56059,2.8582904,0.18884401,3.9673264,-4.1227417,1.6889069,0.0035731504
03-01-03-02-02-01-13.wav,3,1,3,2,2,1,1,-11.1377,22.651377,-44.161076,-12.478178,15.371722,5.878606,-6.196215,3.0287797,-0.27026358,3.5793731,-3.8020644,1.6806377,0.0036900605
03-01-03-02-02-02-13.wav,3,1,3,2,2,2,1,-11.022971,22.093428,-44.523373,-11.450527,14.87179,5.653487,-5.8932204,2.914064,-0.34571463,3.5807655,-3.79717,1.6641194,0.002672201
03-01-04-01-01-01-13.wav,3,1,4,1,1,1,1,-12.998596,10.5728445,-41.80965,-12.597366,11.796681,4.696866,-4.6539598,2.308913,-0.29552022,3.2290626,-3.1140661,1.3861611,0.015562736
03-01-04-01-01-02-13.wav,3,1,4,1,1,2,1,-13.176315,9.366335,-40.68702,-12.652725,11.380476,4.487845,-4.620558,2.2561903,-0.36134496,3.2242076,-3.045514,1.4115512,0.018433966
03-01-04-01-02-01-13.wav,3,1,4,1,2,1,1,-13.450178,8.862738,-42.914505,-13.12126,11.618942,4.751256,-4.3283563,2.2746081,-0.38490525,3.0581949,-2.8861632,1.2774582,0.014127209
03-01-04-01-02-02-13.wav,3,1,4,1,2,2,1,-13.847125,10.450233,-41.877796,-13.461494,11.939732,4.728863,-4.487858,2.3437455,-0.443262,3.0819123,-2.8994317,1.3622328,0.012039724
03-01-04-02-01-01-13.wav,3,1,4,2,1,1,1,-13.029358,12.980838,-43.279964,-13.021327,12.160993,4.9216957,-4.9224367,2.349083,-0.21955554,3.4081566,-3.252224,1.5377539,0.013149596
03-01-04-02-01-02-13.wav,3,1,4,2,1,2,1,-12.744057,12.524443,-41.075844,-12.51808,11.956417,4.312808,-4.976065,2.348869,-0.26039356,3.1768875,-3.3062057,1.5048168,0.005812636
03-01-04-02-02-01-13.wav,3,1,4,2,2,1,1,-13.678502,9.297434,-43.121906,-13.169815,12.143179,4.8362727,-4.8343983,2.4176,-0.48384494,3.4018168,-3.2954087,1.465262,0.015694104
03-01-04-02-02-02-13.wav,3,1,4,2,2,2,1,-13.2578125,9.124863,-40.45261,-12.978613,11.653917,4.65884,-4.214452,2.2808888,-0.46437684,2.8718727,-2.7943242,1.2870389,0.015688857
03-01-05-01-01-01-13.wav,3,1,5,1,1,1,1,-11.953331,13.488512,-44.77877,-11.30728,12.989122,5.249568,-5.4207563,2.6052952,-0.29042035,3.6939049,-3.5033956,1.5933136,0.014615931
03-01-05-01-01-02-13.wav,3,1,5,1,1,2,1,-10.812281,19.81482,-42.376762,-10.914156,13.609752,5.670317,-6.129176,2.8595955,-0.29706192,3.8742862,-4.0069046,1.7174448,0.008383892
03-01-05-01-02-01-13.wav,3,1,5,1,2,1,1,-12.44595,15.081778,-44.89373,-11.876185,13.310793,5.4912844,-6.351144,2.7776427,-0.11722343,3.6921592,-3.6332994,1.5629237,0.009866164
03-01-05-01-02-02-13.wav,3,1,5,1,2,2,1,-12.795618,17.89558,-45.7388,-12.774763,14.2947235,5.5820227,-5.944131,2.9341488,-0.33302438,3.8262398,-3.7142608,1.6738933,0.0047747665
03-01-05-02-01-01-13.wav,3,1,5,2,1,1,1,-5.642081,27.525232,-39.730263,-5.5274067,15.323247,6.3576202,-6.281297,3.0421138,-0.34333783,4.1418414,-4.324765,1.9197773,0.0064365785
03-01-05-02-01-02-13.wav,3,1,5,2,1,2,1,-5.9404798,32.478027,-41.640324,-5.7363405,15.825399,7.506119,-7.323504,3.2157707,0.03319555,4.434861,-4.3087482,1.7853264,0.0038683035
03-01-05-02-02-01-13.wav,3,1,5,2,2,1,1,-6.924577,26.457844,-43.028244,-7.1970353,15.200247,6.1779795,-6.7521086,3.1283364,-0.30355686,4.0458922,-4.110396,1.872706,0.003765069
03-01-05-02-02-02-13.wav,3,1,5,2,2,2,1,-7.200938,30.436756,-45.001904,-7.45798,17.242393,7.519777,-7.687009,3.5892978,-0.44442168,4.5984406,-4.6702943,2.0076745,0.0022751612
03-01-06-01-01-01-13.wav,3,1,6,1,1,1,1,-12.062258,13.92512,-42.03713,-11.950929,12.458921,4.6151214,-4.948806,2.4151816,-0.31366563,3.2547364,-3.2366576,1.491555,0.017529177
03-01-06-01-01-02-13.wav,3,1,6,1,1,2,1,-11.5511465,12.609678,-40.129234,-11.210474,12.400273,4.4582434,-4.7472315,2.3663735,-0.38305685,3.0596638,-3.0913856,1.4233332,0.015125076
03-01-06-01-02-01-13.wav,3,1,6,1,2,1,1,-12.495778,11.750719,-42.025406,-12.14371,12.090109,4.585675,-4.8673882,2.4370208,-0.45353812,3.2600486,-3.08547,1.4559044,0.012120807
03-01-06-01-02-02-13.wav,3,1,6,1,2,2,1,-11.196026,16.799637,-42.50389,-10.406636,13.152992,4.906703,-5.745973,2.7472851,-0.47843662,3.5176845,-3.481398,1.6773536,0.013411188
03-01-06-02-01-01-13.wav,3,1,6,2,1,1,1,-10.948151,18.26635,-42.525684,-10.971373,13.407437,5.0348053,-5.539447,2.6581807,-0.25973567,3.5331788,-3.873415,1.6065369,0.010846241
03-01-06-02-01-02-13.wav,3,1,6,2,1,2,1,-7.522687,24.963787,-38.727966,-7.9399757,14.209643,5.524329,-5.9820914,2.793653,-0.020111442,3.6765733,-3.9283059,1.7235191,0.0009534384
03-01-06-02-02-01-13.wav,3,1,6,2,2,1,1,-9.317897,22.732962,-41.170307,-9.460325,14.0632,5.8177767,-6.2764897,2.976519,-0.45723334,3.922784,-4.0879803,1.8044739,0.005526375
03-01-06-02-02-02-13.wav,3,1,6,2,2,2,1,-12.433002,13.7653,-42.623924,-11.617508,12.592801,4.9399576,-5.095896,2.6168232,-0.5212525,3.3986716,-3.1014562,1.5162129,0.009656662
03-01-07-01-01-01-13.wav,3,1,7,1,1,1,1,-12.673103,10.788095,-40.37078,-12.271529,11.930735,4.2874737,-4.6417146,2.3079765,-0.45525855,2.7322345,-2.6904943,1.254895,0.032979023
03-01-07-01-01-02-13.wav,3,1,7,1,1,2,1,-12.682562,11.6087475,-41.418304,-11.658304,12.418255,4.515368,-4.847584,2.412537,-0.53350794,2.9843776,-2.7996721,1.2992293,0.047389988
03-01-07-01-02-01-13.wav,3,1,7,1,2,1,1,-12.390979,11.044475,-40.69825,-11.606338,12.227334,4.68799,-4.7002845,2.3523297,-0.4679996,3.068939,-2.8501244,1.3613304,0.039731305
03-01-07-01-02-02-13.wav,3,1,7,1,2,2,1,-13.280675,10.963759,-41.035954,-12.17282,12.484434,4.7430654,-4.4905143,2.3428242,-0.46635908,2.8882272,-2.9733672,1.3774824,0.03455423
03-01-07-02-01-01-13.wav,3,1,7,2,1,1,1,-11.860085,15.131197,-42.474533,-11.09389,13.064013,5.37877,-5.092621,2.471169,-0.23668198,3.3295784,-3.7546723,1.5970922,0.015700104
03-01-07-02-01-02-13.wav,3,1,7,2,1,2,1,-11.014275,20.908825,-44.892048,-9.818038,15.259726,6.548987,-5.8410535,2.6833205,0.09803866,3.9963653,-3.8054814,1.5564625,0.015143708
03-01-07-02-02-01-13.wav,3,1,7,2,2,1,1,-12.07204,12.021242,-39.52364,-11.619165,12.022122,4.58603,-4.6713915,2.2636678,-0.33999994,3.1245632,-3.063213,1.3959011,0.02285435
03-01-07-02-02-02-13.wav,3,1,7,2,2,2,1,-12.302443,11.5770445,-40.697533,-11.885727,12.0386715,4.5614614,-4.525856,2.2298188,-0.21756744,3.2239532,-3.0800843,1.3850558,0.021959106
03-01-08-01-01-01-13.wav,3,1,8,1,1,1,1,-11.083075,22.121307,-42.96588,-11.855261,14.49659,5.691146,-5.9424767,2.8120968,-0.1380606,3.7279286,-3.7489514,1.7101772,0.0051387013
03-01-08-01-01-02-13.wav,3,1,8,1,1,2,1,-12.358904,18.648924,-43.18995,-12.990735,14.209623,5.6161966,-5.831402,2.844774,-0.36619395,3.555596,-3.6200862,1.6550789,0.009235812
03-01-08-01-02-01-13.wav,3,1,8,1,2,1,1,-13.04259,16.805767,-44.530094,-13.818646,13.979492,5.3930316,-6.5369554,2.9504616,0.22694473,3.4190755,-3.559568,1.5958514,0.0122750895
03-01-08-01-02-02-13.wav,3,1,8,1,2,2,1,-12.761748,18.46352,-44.863136,-12.977817,14.694895,5.1831336,-5.948331,2.9523895,-0.48833323,3.4033012,-3.5258007,1.6964753,0.007933174
03-01-08-02-01-01-13.wav,3,1,8,2,1,1,1,-10.772279,21.295155,-41.4795,-10.720245,13.776052,5.78989,-5.935252,2.7801442,0.053094614,3.7947724,-4.0572157,1.7221892,0.0081792055
03-01-08-02-01-02-13.wav,3,1,8,2,1,2,1,-9.4401,18.816532,-42.104015,-9.163476,13.629141,5.31135,-5.372593,2.5725653,-0.15438142,3.4606266,-3.4250546,1.5590239,0.0136666745
03-01-08-02-02-01-13.wav,3,1,8,2,2,1,1,-11.103983,16.723886,-42.42927,-10.936649,13.471281,5.3123446,-5.1866827,2.5998511,-0.15845048,3.3141475,-3.6457505,1.591686,0.014075686
03-01-08-02-02-02-13.wav,3,1,8,2,2,2,1,-10.981115,19.23347,-42.405758,-10.906845,13.69399,5.1638613,-5.3424315,2.6029,-0.07057516,3.5706546,-3.549939,1.596291,0.008572666
03-01-01-01-01-01-14.wav,3,1,1,1,1,1,2,-14.864667,19.347809,-48.58415,-15.491119,14.677261,6.0884027,-5.2337065,2.7480512,-0.14980294,3.966433,-3.9799888,1.7615211,0.002870946
03-01-01-01-01-02-14.wav,3,1,1,1,1,2,2,-14.427457,17.327417,-41.662224,-14.922628,13.337652,4.818269,-5.01785,2.4083784,-0.065577626,3.5671563,-3.7593284,1.6993908,0.0023449988
03-01-01-01-02-01-14.wav,3,1,1,1,2,1,2,-14.498701,18.712704,-46.022343,-14.483548,14.437619,6.0312986,-5.9399886,2.8072815,-0.1668325,3.898169,-4.2322907,1.749534,0.0039147767
03-01-01-01-02-02-14.wav,3,1,1,1,2,2,2,-14.51755,20.469913,-47.951927,-14.913111,14.755058,6.1401663,-6.297574,2.9063835,0.057318248,4.0006604,-4.4987893,1.7695719,0.0014493022
03-01-02-01-01-01-14.wav,3,1,2,1,1,1,2,-16.87595,18.43317,-46.852947,-18.27309,14.775388,5.704217,-5.757989,2.5793824,0.07475133,3.678098,-3.9395263,1.6372322,0.0028998426
03-01-02-01-01-02-14.wav,3,1,2,1,1,2,2,-15.680972,16.991455,-44.998695,-16.424656,13.858752,5.3502283,-5.2498684,2.4761364,-0.0127863465,3.5808816,-3.8514805,1.622565,0.0019932624
03-01-02-01-02-01-14.wav,3,1,2,1,2,1,2,-15.660391,16.714237,-45.16106,-15.832735,14.544449,5.5677447,-5.427179,2.5840566,-0.045705684,3.6987205,-3.7660613,1.5866811,0.0030468553
03-01-02-01-02-02-14.wav,3,1,2,1,2,2,2,-15.340838,18.302198,-48.1786,-15.664597,14.828387,6.3289843,-6.027768,2.9129677,-0.16733521,3.682092,-4.2265854,1.7122062,0.0016488107
03-01-02-02-01-01-14.wav,3,1,2,2,1,1,2,-17.417234,11.813235,-43.60867,-17.42757,11.97892,5.326375,-5.5253916,2.4377518,0.030217603,3.3752854,-3.8682754,1.4952211,0.003138192
03-01-02-02-01-02-14.wav,3,1,2,2,1,2,2,-16.393906,12.6183605,-46.99165,-16.998884,13.077474,5.444474,-5.0964837,2.5171402,-0.31813112,3.1722896,-3.4742737,1.4429276,0.0012084261
03-01-02-02-02-01-14.wav,3,1,2,2,2,1,2,-15.677109,16.259228,-44.133694,-16.370981,14.065158,5.6490173,-5.40263,2.5227942,0.022365898,3.4836955,-3.8069892,1.4821886,0.0021872057
03-01-02-02-02-02-14.wav,3,1,2,2,2,2,2,-15.119804,17.265915,-44.485054,-15.467542,14.20565,6.068213,-5.862743,2.6380856,0.07231393,3.63535,-3.859412,1.5134652,0.0020834862
03-01-03-01-01-01-14.wav,3,1,3,1,1,1,2,-9.819441,27.866108,-47.724274,-9.543985,16.763243,7.710106,-6.6774035,3.3179183,-0.15515825,4.5975113,-4.6458406,2.0486755,0.005278636
03-01-03-01-01-02-14.wav,3,1,3,1,1,2,2,-9.771524,25.623882,-44.953133,-9.903709,15.892584,6.4992423,-6.538739,3.1947465,-0.30282027,4.3058767,-4.4822426,1.9868056,0.0007115156
03-01-03-01-02-01-14.wav,3,1,3,1,2,1,2,-13.399918,19.930382,-46.764477,-13.927182,15.351047,6.2291765,-5.992187,3.06169,-0.20420578,4.0574884,-4.207901,1.82392,0.002544555
03-01-03-01-02-02-14.wav,3,1,3,1,2,2,2,-14.11846,20.980576,-49.63569,-13.845845,16.349056,6.539,-6.7793007,3.2751923,-0.43309674,4.1755104,-4.3801794,1.9274257,0.0020874098
03-01-03-02-01-01-14.wav,3,1,3,2,1,1,2,-9.622167,29.763433,-47.608727,-9.2669525,17.137997,7.456792,-7.3881927,3.357272,0.06419936,5.04833,-4.989404,2.0754337,0.0041338983
03-01-03-02-01-02-14.wav,3,1,3,2,1,2,2,-9.926954,27.043049,-47.242622,-9.815429,16.780102,7.5149155,-6.5720243,3.178488,-0.17414895,4.761146,-5.042643,2.0330667,0.0062319445
03-01-03-02-02-01-14.wav,3,1,3,2,2,1,2,-11.644266,29.087963,-49.605827,-11.646564,17.181484,7.46383,-7.576486,3.5789025,-0.14075723,4.7564716,-4.948556,2.160979,0.002590237
03-01-03-02-02-02-14.wav,3,1,3,2,2,2,2,-11.47032,30.0526,-52.565216,-11.659111,19.293455,8.595582,-7.5692024,3.6243057,0.012806946,5.118735,-5.060437,2.123796,0.0013214013
03-01-04-01-01-01-14.wav,3,1,4,1,1,1,2,-13.20518,23.197973,-43.7248,-13.25033,14.654654,5.9684706,-5.864882,2.6963444,0.1241735,3.787394,-4.1941605,1.6833988,0.0018077735
03-01-04-01-01-02-14.wav,3,1,4,1,1,2,2,-13.894101,19.824286,-45.311523,-14.034685,14.982315,5.9142838,-5.9515486,2.726425,0.035832256,3.9545112,-4.493907,1.8088204,0.001763608
03-01-04-01-02-01-14.wav,3,1,4,1,2,1,2,-14.355395,18.71787,-45.03377,-14.204806,14.661684,6.3683815,-6.0614905,2.7076921,0.39470047,3.8567848,-3.8395538,1.5768104,0.004775539
03-01-04-01-02-02-14.wav,3,1,4,1,2,2,2,-13.024971,20.15181,-44.03636,-13.228319,14.864557,5.816556,-5.6530166,2.7880523,-0.2136817,3.783006,-4.18844,1.7368914,0.002887577
03-01-04-02-01-01-14.wav,3,1,4,2,1,1,2,-13.681407,20.363766,-46.088997,-14.459206,14.670923,6.414837,-6.111242,2.8553162,-0.15050961,4.1724687,-4.1101217,1.7168331,0.0018866161
03-01-04-02-01-02-14.wav,3,1,4,2,1,2,2,-12.666142,18.88779,-43.798244,-13.323656,14.099701,5.5526915,-5.9450746,2.6940858,-0.19844183,4.0418596,-4.0941896,1.7286183,0.0069015976
03-01-04-02-02-01-14.wav,3,1,4,2,2,1,2,-13.222475,21.356457,-46.589073,-13.054789,14.973719,6.4944763,-6.5594025,3.015842,-0.14583448,4.405333,-4.1725893,1.8098223,0.0019874296
03-01-04-02-02-02-14.wav,3,1,4,2,2,2,2,-13.694873,25.576223,-48.94412,-14.271929,16.308065,7.4189425,-7.0462427,3.3226256,-0.060076416,4.6133323,-5.0677137,1.9933903,0.0019318933
03-01-05-01-01-01-14.wav,3,1,5,1,1,1,2,-12.132439,24.959436,-44.86286,-12.333206,15.990021,6.5406485,-6.5999193,3.186854,-0.15478079,4.216095,-4.5821924,1.9159561,0.0050991043
03-01-05-01-01-02-14.wav,3,1,5,1,1,2,2,-10.613568,28.204504,-47.858833,-11.604574,16.401714,6.98053,-6.758611,3.201971,-0.20125277,4.509946,-5.0170684,2.0088499,0.003780728
03-01-05-01-02-01-14.wav,3,1,5,1,2,1,2,-12.763117,25.747034,-49.438526,-12.917397,16.692083,6.9714622,-7.19774,3.3565621,-0.36309472,4.8543034,-5.311337,2.0917573,0.0019466601
03-01-05-01-02-02-14.wav,3,1,5,1,2,2,2,-12.62119,27.853815,-50.4851,-12.870348,16.882862,7.2176003,-7.3465285,3.3972058,-0.14688003,4.698148,-5.0240173,2.0733402,0.001963318
03-01-05-02-01-01-14.wav,3,1,5,2,1,1,2,-9.529243,25.676548,-45.155323,-9.412802,15.230555,7.21387,-6.7549987,3.0191722,0.0963192,4.5046015,-4.642128,1.8792789,0.013178139
03-01-05-02-01-02-14.wav,3,1,5,2,1,2,2,-10.01682,27.629644,-44.58645,-9.870729,15.831815,7.0863585,-6.723368,3.1262536,-0.23900649,4.616924,-4.7487993,1.8897196,0.0052252035
03-01-05-02-02-01-14.wav,3,1,5,2,2,1,2,-10.161341,29.804707,-50.123047,-10.377554,16.803576,7.7708206,-7.5812454,3.379496,-0.073400185,4.851768,-5.062133,2.10124,0.0029191554
03-01-05-02-02-02-14.wav,3,1,5,2,2,2,2,-10.821067,28.342718,-48.84726,-10.919501,16.526005,7.5892015,-7.434667,3.3227105,-0.01202851,4.942888,-5.1396785,1.9086555,0.008330939
03-01-06-01-01-01-14.wav,3,1,6,1,1,1,2,-14.615361,18.581823,-44.12804,-14.429152,14.2715,6.0505886,-6.022045,2.588881,0.35085246,4.179357,-4.229596,1.7181599,0.0030971111
03-01-06-01-01-02-14.wav,3,1,6,1,1,2,2,-14.205671,17.728252,-45.53634,-13.798373,13.977025,6.3312755,-5.9064584,2.6029696,0.06887843,4.1833878,-4.1489706,1.6247696,0.004828997
03-01-06-01-02-01-14.wav,3,1,6,1,2,1,2,-13.645764,16.851673,-42.348106,-14.425241,13.534648,5.270256,-5.0494065,2.5472589,-0.3163742,3.440843,-3.6128125,1.5577494,0.003875247
03-01-06-01-02-02-14.wav,3,1,6,1,2,2,2,-13.231476,20.278193,-43.601234,-13.471005,14.611829,5.959131,-5.741918,2.7259245,0.044406794,3.740783,-4.00587,1.7600867,0.0022609557
03-01-06-02-01-01-14.wav,3,1,6,2,1,1,2,-10.907675,23.03798,-43.71295,-11.177335,15.135959,6.1216216,-5.8491178,2.9619632,-0.15543023,4.6120005,-4.491337,2.074231,0.00247359
03-01-06-02-01-02-14.wav,3,1,6,2,1,2,2,-9.7633915,23.704111,-46.43684,-9.6586275,15.4576645,6.3420897,-5.9474664,3.0375705,-0.24962752,4.398658,-4.772353,2.139675,0.0030685188
03-01-06-02-02-01-14.wav,3,1,6,2,2,1,2,-12.798117,21.848906,-47.735317,-12.644332,15.819257,6.255862,-5.9994073,3.0695775,-0.42259645,4.1471496,-4.2254553,1.9816582,0.004005097
03-01-06-02-02-02-14.wav,3,1,6,2,2,2,2,-12.318217,23.551609,-48.264606,-12.8488035,16.887426,6.3740306,-6.5831833,3.2768066,-0.3766901,4.149705,-4.365859,1.9694465,0.002666063
03-01-07-01-01-01-14.wav,3,1,7,1,1,1,2,-13.542676,19.508564,-44.943623,-13.7544985,13.985583,5.9546657,-6.0999413,2.59483,0.21866636,4.135134,-4.2326045,1.6655805,0.0040583513
03-01-07-01-01-02-14.wav,3,1,7,1,1,2,2,-14.191403,19.178385,-45.468315,-14.875018,14.519681,5.827759,-5.991279,2.7578077,-0.17367865,4.061242,-4.2893515,1.8895862,0.003108754
03-01-07-01-02-01-14.wav,3,1,7,1,2,1,2,-13.974904,21.915623,-47.411316,-14.113215,15.069104,6.052189,-6.297109,2.7289748,0.326373,3.9564278,-4.5144234,1.7081807,0.0021743346
03-01-07-01-02-02-14.wav,3,1,7,1,2,2,2,-12.967064,22.920603,-50.23777,-12.767801,15.630243,6.7162066,-6.627814,3.0547805,0.20416093,4.4912863,-4.636044,1.8069578,0.0003539547
03-01-07-02-01-01-14.wav,3,1,7,2,1,1,2,-13.081156,25.290983,-49.573933,-14.02579,16.51971,7.2323647,-7.0409455,3.2242885,-0.006649089,4.2998466,-4.505143,1.8480057,0.0009968713
03-01-07-02-01-02-14.wav,3,1,7,2,1,2,2,-13.98699,20.586742,-49.81825,-13.985352,15.256605,6.599621,-6.252335,2.9602711,-0.1951905,4.340479,-4.5667624,1.8768318,0.004579185
03-01-07-02-02-01-14.wav,3,1,7,2,2,1,2,-14.308638,20.068949,-46.441994,-14.602362,14.819742,5.775857,-5.7341766,2.6487966,0.14089684,4.006995,-4.473666,1.6999975,0.004057143
03-01-07-02-02-02-14.wav,3,1,7,2,2,2,2,-14.649671,21.493063,-51.23133,-15.22479,16.01463,7.005594,-6.6507044,3.1748035,-0.1411349,3.9741738,-4.4896803,1.8518604,0.0015977812
03-01-08-01-01-01-14.wav,3,1,8,1,1,1,2,-14.521738,20.04974,-45.564293,-15.02067,14.374454,6.2807093,-6.0564284,2.8949103,-0.23188284,4.1088953,-4.413699,1.8373588,0.0058477377
03-01-08-01-01-02-14.wav,3,1,8,1,1,2,2,-13.144025,22.126368,-43.206135,-13.860672,14.3701,6.260089,-6.0986633,2.8475742,-0.025645476,3.7965438,-4.1854005,1.810682,0.0026978462
03-01-08-01-02-01-14.wav,3,1,8,1,2,1,2,-14.620903,19.688335,-44.57802,-14.987211,14.782915,5.567052,-5.8974595,2.7945373,-0.15685612,3.338363,-3.792415,1.7246845,0.0030670473
03-01-08-01-02-02-14.wav,3,1,8,1,2,2,2,-13.931335,22.067514,-44.42341,-14.077891,14.71055,5.791572,-6.0525284,2.9407616,-0.2947486,3.8976371,-4.3372445,1.8362777,0.0014488883
03-01-08-02-01-01-14.wav,3,1,8,2,1,1,2,-12.695826,25.740799,-47.82247,-12.765662,15.427304,6.771125,-6.552578,2.9663625,-0.005712652,4.16293,-4.618419,1.8027531,0.003012512
03-01-08-02-01-02-14.wav,3,1,8,2,1,2,2,-12.39312,26.864288,-47.854797,-12.985704,16.238901,6.793702,-7.1628675,3.305413,-0.018604955,4.754679,-5.155282,2.1020412,0.0025274123
03-01-08-02-02-01-14.wav,3,1,8,2,2,1,2,-13.38578,23.66537,-48.85758,-13.823923,15.505117,6.707114,-6.522663,3.115317,-0.06180493,3.9261327,-4.5805883,1.8022165,0.0012748905
03-01-08-02-02-02-14.wav,3,1,8,2,2,2,2,-12.452579,23.470793,-43.751347,-12.53614,14.986081,5.9656115,-6.2908163,2.8115501,-0.03896705,4.343512,-4.5171065,1.778991,0.006301315
03-01-01-01-01-01-15.wav,3,1,1,1,1,1,1,-11.435705,13.629311,-38.02923,-11.419453,12.076523,4.840716,-4.526835,2.2488627,-0.28792804,3.464089,-3.4301732,1.5033742,0.016823407
03-01-01-01-01-02-15.wav,3,1,1,1,1,2,1,-11.3024845,12.28301,-37.363457,-10.851908,11.750235,4.7025933,-4.4456205,2.33019,-0.5588911,3.2811456,-3.4617279,1.5135425,0.016564766
